text,toxicity,emocao
Jobim escolheu Edegar\nCitou Tarso e diz que ele deixou o RS quebrado Pergunta se PT vai aumentar impostos Edegar disse que nos governos petistas RS não teve aumento de impostos e nem venda de patrimônio Recorda que não teve atraso de salários de servidores #DebateNaBandRS,0.23843494,Positivo
@Janaparaizo @GeneralMourao @v_c_anderson @RoLuchsinger @anavilarinol @Borges13Fatima @BobjackkR @dudahidalgo13 @ProfessoraIrni2 O RS já elegeu muitas vezes esquerda 18 foi fora da curva Eu estou confiante #Lula @EdegarPretto @PedroRuasPsol @OlivioDutraReal  pela esquerda pra derrubar essa direita HORROROSA,0.5811129,Negativo
RT @EdegarPretto O Banrisul será fortalecido não somente para comemorar lucros mas para desenvolver o Rio Grande apoiando indústria…,0.064863935,Neutro
RT @mariadorosario O @EdegarPretto é filho da Dona Otília e saudoso deputado federal Adão Pretto É gaúcho de palavra com origem na ag…,0.34042552,Positivo
RT @PompeodeMattos O #DebateNaBandRS está mais parecendo um fraterno encontro entre neoliberais e filhotes da ditadura – como dizia o Dr…,0.35364178,Positivo
RT @Sandroka131 Olha o Edegar Pretto chegando na Band RS O nosso candidato vice-governador Pedro Ruas também está por lá Orgulho des…,0.28004074,Positivo
Eduardo Leite Onyx Lorenzoni Luís Carlos Heinze Todos fazem parte mesmo grupo que vêm desgovernando o RS e o Brasil \nQuem busca mudança de verdade mudança pra melhor vota Edegar Pretto candidato @LulaOficial #LulaOlivioEdegarRuas \n#DebateNaBandRS ,0.34042552,Positivo
RT @BohnGass Num tom muito sereno como convém quem quer governar o Rio Grande @EdegarPretto vai mostrando que para comandar o Estado é…,0.54238683,Negativo
@ferreropedroo @mariadorosario @EdegarPretto Lavar banheiro dos americanos  só pode ser um derrotado,0.7336475,Negativo
RT @EdegarPretto O Banrisul será fortalecido não somente para comemorar lucros mas para desenvolver o Rio Grande apoiando indústria…,0.064863935,Neutro
@bandrs @EdegarPretto foi o mais votado partido nas três eleições em que participou e líder da bancada petista governo @TarsoGenro Em 2017 foi presidente da\n@AssembleiaRS e na última eleição fez votos em 473 municípios\n#LulaOlivioPrettoRuas #DebatenaBandRS,0.18621676,Positivo
RT @sofiacavedonPT Governo que comemora superávit com educadoras e educadores com salário de fome e escolas caindo aos pedaços não é o Rio…,0.33474702,Positivo
RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,0.08286641,Neutro
@DamacenoMauro @EdegarPretto Eles estão loucos Mentem como se não soubéssemos verdade,0.67148936,Negativo
Curioso o Onyx falando em narrativas na pandemia lembro bem que foi oposição quem lutou para ter 600 reais de auxílio o desgoverno Bolsonaro qual ele faz parte queria dar 200 reais  #DebateNaBandRS,0.16477858,Positivo
Agora debate @EdegarPretto fala sobre agricultura familiar e alimentação saudável nas escolas pauta que tanto levamos Além de garantir que nossos estudantes não passem fome pois na escola muitas vezes é sua única alimentação #DebateNaBandRS #LulaOlivioPrettoRuas,0.16463046,Positivo
"O Rio Grande Sul está com os piores índices na Educação o @EdegarPretto foi lá e macetou Nós já governamos o estado com Olívio Dutra nosso vice é Pedro Ruas pai trabalhismo"" vamos valorizar o trabalhador #DebateNaBandRS #LulaOlivioEdegarRuas #LulaOlivioPrettoRuas ",0.34042552,Positivo
Acho nada ver querer vender o Palácio das Hortênsias Só acho #DebateNaBandRS,0.19275214,Positivo
RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,0.08286641,Neutro
RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,0.08286641,Neutro
RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,0.08286641,Neutro
RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,0.4028394,Negativo
RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,0.08286641,Neutro
Foi dada largada \n#DebateNaBand\n#DebateNaBandRS ,0.11882984,Positivo
RT @EdegarPretto Hoje noite participo 1º debate e conto contigo para acompanhar em todas redes sociais Minha equipe estará pronta…,0.038852096,Neutro
RT @EdegarPretto Hoje noite participo 1º debate e conto contigo para acompanhar em todas redes sociais Minha equipe estará pronta…,0.038852096,Neutro
RT @StelaFarias O candidato Partido Novo deixa claro quem serve Fala Estado como homem branco classe média que não precisa E…,0.7062566,Negativo
RT @EdegarPretto Hoje 80 das escolas RS não têm um pátio adequado 14 das escolas não têm banheiro ou não está funcionando de forma…,0.08244847,Neutro
RT @EdegarPretto Hoje 80 das escolas RS não têm um pátio adequado 14 das escolas não têm banheiro ou não está funcionando de forma…,0.08244847,Neutro
RT @Henriqueptpel Grande fala @EdegarPretto\nsobre educação pública Ao contrário dos adversários que só falam em privatização da educaç…,0.10530423,Positivo
RT @EdegarPretto Hoje 80 das escolas RS não têm um pátio adequado 14 das escolas não têm banheiro ou não está funcionando de forma…,0.08244847,Neutro
RT @EdegarPretto generosas palavras de @olivio_dutra  \n#OlivioSenador #LulaOlivioPrettoRuas ,0.099415205,Neutro
@paularosiska Quando vi o vigarista @onyxlorenzoni aparecer falando asqueroso qual ele era capacho troquei para o show Caetano ,0.78985506,Negativo
RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,0.2227339,Positivo
@Prof_AVanderlei @VieiraPDT Edegar e ele são os que melhores estão se saindo nesse debate Um está totalmente chapado e o outro infelizmente não apresenta planos somente vangloria o mito,0.46328282,Negativo
RT @dimacgarcia @EduardoLeite_ Opa caiu isso daqui ,0.099415205,Neutro
RT @dimacgarcia @EduardoLeite_ Opa caiu isso daqui ,0.099415205,Neutro
RT @dimacgarcia @EduardoLeite_ Opa caiu isso daqui ,0.099415205,Neutro
#DebateNaBandRS O @EdegarPretto mostra que Leite é Sartori deixaram Educação Quebrada 18 das escolas nem banheiro decente tem E muitos funcionários de escola não ganham nem o Salário Mínimo  Com #LulaOlivioEdegarRuas Educação  vai voltar ser bem tratada #DebateNaBand,0.47102526,Negativo
RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo O governador que renunciou disse que não iria privatizar e entregou CEEE por…,0.13385679,Positivo
Quem defende educação domiciliar como @TrzeciakDaniel o partido @EduardoLeite_ o @onyxlorenzoni e o @Heinzeoficial governo @jairbolsonaro é contra escola é contra o filho trabalhador tendo chance de crescer e estudar\n\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.18743846,Positivo
RT @dimacgarcia @EduardoLeite_ Opa caiu isso daqui ,0.099415205,Neutro
RT @dimacgarcia @EduardoLeite_ Opa caiu isso daqui ,0.099415205,Neutro
RT @dimacgarcia @EduardoLeite_ Opa caiu isso daqui ,0.099415205,Neutro
RT @DelegadoZucco Todos os generais Exército unidos e coesos junto c o ministro da defesa e o Gal Villas Bôas ex Cmt EB\nEstamos ju…,0.08704764,Neutro
RT @DelegadoZucco Todos os generais Exército unidos e coesos junto c o ministro da defesa e o Gal Villas Bôas ex Cmt EB\nEstamos ju…,0.08704764,Neutro
RT @DedeLulista Hoje às 21 horas na BAND tem debate dos candidatos ao governo dos estados Amazonas Bahia Distrito Federal Minas Gerais…,0.038956065,Neutro
RT @DedeLulista Começou bem @EdegarPretto dando aula debate da Band Rio Grande Sul  #DebateNaBandRS #LulaOlivioPrettoRuas ,0.08058391,Neutro
"#DebateNaBandRS\n""Discordo candidato Onyx sobre atuação governo na pandemia Primeiro quero solidarizar com 40 mil famílias gaúchas que perderam familiares responsabilidade é sim de Bolsonaro negacionista Apesar dele o SUS ajudou de forma admirável população",0.15297215,Positivo
@EduardoLeite_ Falou o menino que lacrou corredores em mercados proibindo o consumidor de comprar em meio pandemia sem comprovação científica,0.28004074,Positivo
RT @comentandotvbr 21h06 Porto Alegre\n\nGlobo #Fantástico 201\nRecord #DomingoEspetacular 65\nSBT #ProgramaSilvioSantos 63\nRedeTV #Encrenc…,0.03164585,Neutro
RT @NatashaPSOL O @EdegarPretto lembrou que foi o Olívio Dutra que criou UERGS É isso que precisamos para o RS investimento público na…,0.47102526,Negativo
RT @BrunoUckman Edegar Pretto e Eduardo Leite são bem articulados dão uma tunda restante #DebateNaBandRS,0.099415205,Neutro
RT @gaconstantinoo Eduardo Leite fez uma baita pergunta sobre proteção às mulheres e o Argenta PSC respondeu que solução são empregos…,0.16271214,Positivo
RT @BrasilEmComum Bom dia\nLembrando que hoje às 21 teremos o primeiro debate para governador RS na @bandrs Vamos participar nas redes…,0.031863783,Neutro
RT @lucasgertzm @EdegarPretto é o candidato que tem como objetivo não deixar nenhuma criança passar fome e garantir uma educação de qualid…,0.28004074,Positivo
"RT @BkerKali Onyx Lorenzoni responde à Vieira da Cunha sobre atuação de Bolsonaro em relação Covid-19\n\n""O presidente que teve o melho…",0.099415205,Neutro
@EduardoLeite_ porque vc não paga o piso salarial dos professores RS,0.16477858,Positivo
RT @Biga_Pereira Frente da Esperança  Nosso próximo governador Edegar Pretto #DebateNaBandRS\n#EdegarPrettoGovernador\n#OlívioSenador\n#Lula…,0.07258994,Neutro
Uma chatice os candidatos falando da região sul e governo federal e se esquecendo de que são candidatos ao Governo Estado Rio Grande Sul #governarparaors #nãogovernempararegiões #nãofalemdegovernoquenãofoioseu #nãoqueremospromessas #queremosatitudes #DebateNaBandRS,0.54238683,Negativo
RT @Biga_Pereira Frente da Esperança  Nosso próximo governador Edegar Pretto #DebateNaBandRS\n#EdegarPrettoGovernador\n#OlívioSenador\n#Lula…,0.07258994,Neutro
RT @bandrs Resposta de Onyx Lorenzoni PL à pergunta inicial #DebateNaBand #DebateNaBandRS ,0.034258753,Neutro
RT @SigaPepeVargas escolas RS não tem pátio para nossas crianças 14 das escolas não tem banheiro ou eles não funcionam Nossas cr…,0.54238683,Negativo
Petista fala Lula\nBolsonarista fala Bolsonaro\nArgenta fala apenas da Beira Rio Calçados \n\nNenhum deles fala RS\n\nSó o Eduardo Leite e Bogo conseguem apresentar um bom nível\n\n#DebateNaBandRS,0.35545182,Positivo
RT @bandrs Resposta de Onyx Lorenzoni PL à pergunta inicial #DebateNaBand #DebateNaBandRS ,0.034258753,Neutro
RT @davidalmansa Heize mais perdido não tem Onixy só fala bozo e defende o indefensável Leite na defensiva e perdido Dobradinha neol…,0.6099672,Negativo
@EdegarPretto mostrando quem é quem nessa eleição\n#LulaOlivioEdegarRuas \n#DebateNaBandRS ,0.34042552,Positivo
RT @alexhaubrich O #DebateNaBandRS mostrando o óbvio @EdegarPretto é o único candidato que pode devolver o RS para o povo gaúcho  com di…,0.24761058,Positivo
RT @bandrs Resposta de Onyx Lorenzoni PL à pergunta inicial #DebateNaBand #DebateNaBandRS ,0.034258753,Neutro
RT @bandrs Resposta de Eduardo Leite PSDB à pergunta inicial #DebateNaBand #DebateNaBandRS ,0.055042017,Neutro
RT @jlzasso Cara o Edegar Pretto tá muito bem nesse debate #DebateNaBandRS,0.22149466,Positivo
#DebateNaBandRS Acompanhando o debate até parece que Heinze e Onix não apoiaram Leite na sua política de ajuste fiscal Nojo,0.49436507,Negativo
@ferreropedroo @mariadorosario @EdegarPretto Gado Vc sabe que nunca o comunismo  foi implantado Brasil,0.71887034,Negativo
RT @bandrs Resposta candidato Roberto Argenta PSC à pergunta inicial #DebateNaBand #DebateNaBandRS ,0.038852096,Neutro
RT @bandrs O Pré-Debate está acontecendo com Guilherme Macalossi e Eduarda Oliveira na BandNews FM e nosso canal Youtube \n,0.055042017,Neutro
RT @DedeLulista O Eduardo Leite finge se importar com mulheres Não adianta mentiroso #PalavraDeGaúcho é algo que só Edegar Pretto tem…,0.71887034,Negativo
Edegar tá muito bem Postura ótima\n\n#LulaOlivioEdegarRuas\n#DebateNaBandRS,0.22450252,Positivo
RT @bandrs Eduardo Leite PSDB chegando na Band RS #DebateNaBand #DebateNaBandRS ,0.081285596,Neutro
@EdegarPretto tá arrasando #DebateNaBandRS ,0.29594055,Positivo
O Edegar falando Brizola ele que lave boca Pro petismo trabalhista só vale depois de morto\n#DebateNaBandRS,0.7114634,Negativo
RT @bandrs Eduardo Leite PSDB chegando na Band RS #DebateNaBand #DebateNaBandRS ,0.081285596,Neutro
"escolas RS não tem pátio para nossas crianças 14 das escolas não tem banheiro ou eles não funcionam Nossas crianças precisam de uma merenda escolar de qualidade elas tem que chegar e ter um bom café da manhã"" @EdegarPretto \n #DebatenaBandRS #LulaOlivioPrettoRuas",0.54238683,Negativo
"RT @VieiraPDT #DebateNaBandRS \n""Sou contra privatizações Venderam CEEE Distribuidora por míseros 100 mil reais Agora venderam nossa…",0.1090427,Positivo
Bogo faz diagnósticos sobre Educação #DebateNaBandRS como se o PSB não fosse base dos dois últimos gpvernos da dobradinha MDB PSDB,0.18673843,Positivo
Onix é quem tende conquistar os votos bolsonaristas - só fala presidente e Governo Federal Heinze tem bem mais propriedade sobre os problemas estado mas não é isso que o eleitor médio bolsonarista quer ouvir \n#DebateNaBandRS,0.34042552,Positivo
"Na sua primeira participação #DebateNaBandRS @VieiraPDT diz em que bases vai lidar com o endividamento Estado\n\n""Não será com privatizações""\n\nE completa temos que contestar INCLUSIVE JUDICIALMENTE essa dívida absurda com União""\n\nEsse é o meu Governador",0.22210523,Positivo
Um debate duro até aqui Duro de se ver #DebateNaBandRS,0.2191853,Positivo
E então como é que tá RS Pretto Onyx Heinze e Eduardo Leite já estão se atacando \n#DebateNaBandRS,0.48868385,Negativo
RT @bandrs Candidato Onyx Lorenzoni PL acaba de chegar à Band RS #DebateNaBandRS,0.038852096,Neutro
RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,0.055042017,Neutro
Importante fala \n@EdegarPretto\n agora #DebateNaBandRS sobre alimentação das nossas crianças e adolescentes nas escolas Precisamos combater fome que voltou com tudo e garantir alimentação escolar de qualidade e saudável via agricultura familiar #LulaOlivioPrettoRuas,0.12724154,Positivo
RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,0.055042017,Neutro
RT @luizmuller O Onix Lorenzoni sempre apoiou o Leite na política de Privatização e Desmonte  Agora critica o parceiro privateiro Barbar…,0.2025547,Positivo
@EngZini @EdegarPretto sempre perde 30s endeusando @LulaOficial MDS kkk,0.4028394,Negativo
RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,0.055042017,Neutro
Governo que comemora superávit com educadoras e educadores com salário de fome e escolas caindo aos pedaços não é o Rio Grande que o Povo quer @EdegarPretto é o candidato que irá valorizar educação pública \n\n#DebateNaBandRS #LulaOlivioPrettoRuas,0.28151003,Positivo
